0.99932,0,0.00067638,0,0.99932,0.00067638
0,0.99932,0,0.00067638,0.99932,0.00067638
0.00067638,0,0.99932,0,0.99932,0.00067638
0,0.00067638,0,0.99932,0.99932,0.00067638
